titre;realisateur;adresse;organisme_demandeur;type_de_tournage;ardt;date_debut;date_fin;xy
LES EX;MAURICE BARTHELEMY;16ÿ RUEÿ DEMARQUAY;RADAR FILMS;LONG METRAGE;75010;26/08/2016;26/08/2016;48.881155, 2.358818
LES EX;MAURICE BARTHELEMY;60ÿ RUEÿ BOTZARIS;RADAR FILMS;LONG METRAGE;75019;22/09/2016;22/09/2016;48.879386, 2.385319
LES EX;MAURICE BARTHELEMY;PLACEÿ DE BRETEUIL;RADAR FILMS;LONG METRAGE;75007;28/09/2016;28/09/2016;48.847256, 2.312521
LES EX;MAURICE BARTHELEMY;PONTÿ DE L'OURCQ;RADAR FILMS;LONG METRAGE;75019;29/09/2016;29/09/2016;48.891467, 2.38058
LES EX;MAURICE BARTHELEMY;92/102ÿ RUEÿ JEAN PIERRE TIMBAUD;RADAR FILMS;LONG METRAGE;75011;04/10/2016;04/10/2016;48.867009, 2.37456
LES EX;MAURICE BARTHELEMY;TERRE PLEINÿ 86 AVENUE DE BRETEUIL;RADAR FILMS;LONG METRAGE;75015;05/10/2016;05/10/2016;48.845834, 2.310959
LES EX;MAURICE BARTHELEMY;PLACEÿ FRANCOIS 1ER;RADAR FILMS;LONG METRAGE;75008;22/08/2016;22/08/2016;48.866405, 2.307927
LES EX;MAURICE BARTHELEMY;12ÿ AVENUEÿ GEORGE V ET CONTRE ALLEE;RADAR FILMS;LONG METRAGE;75008;22/08/2016;22/08/2016;48.865986, 2.301656
LES EX;MAURICE BARTHELEMY;QUAIÿ DE LA MARNE;RADAR FILMS;LONG METRAGE;75019;29/09/2016;29/09/2016;48.890141, 2.383679
LES EX;MAURICE BARTHELEMY;55ÿ AVENUEÿ DE SAXE;RADAR FILMS;LONG METRAGE;75007;03/10/2016;03/10/2016;48.846804, 2.31276
LES EX;MAURICE BARTHELEMY;1BISÿ PASSAGEÿ DE LA FONDERIE;RADAR FILMS;LONG METRAGE;75011;04/10/2016;04/10/2016;48.866986, 2.375579
LES EX;MAURICE BARTHELEMY;RUEÿ BAYARD;RADAR FILMS;LONG METRAGE;75008;22/08/2016;22/08/2016;48.866453, 2.307743
LES EX;MAURICE BARTHELEMY;14ÿ RUEÿ JEAN MACE;RADAR FILMS;LONG METRAGE;75011;23/08/2016;23/08/2016;48.853253, 2.383415
LES EX;MAURICE BARTHELEMY;22ÿ RUEÿ MILTON;RADAR FILMS;LONG METRAGE;75009;26/08/2016;26/08/2016;48.87837, 2.341238
LES EX;MAURICE BARTHELEMY;36ÿ QUAIÿ DE LA MARNE;RADAR FILMS;LONG METRAGE;75019;09/09/2016;09/09/2016;48.890141, 2.383679
LES EX;MAURICE BARTHELEMY;3ÿ RUEÿ BOTZARIS;RADAR FILMS;LONG METRAGE;75019;22/09/2016;22/09/2016;48.877908, 2.381319
LES EX;MAURICE BARTHELEMY;RUEÿ FESSART;RADAR FILMS;LONG METRAGE;75019;22/09/2016;22/09/2016;48.876847, 2.385166
LES EX;MAURICE BARTHELEMY;60ÿ RUEÿ BOTZARIS;RADAR FILMS;LONG METRAGE;75019;23/09/2016;23/09/2016;48.879386, 2.385319
LES EX;MAURICE BARTHELEMY;20ÿ RUEÿ CLAUZEL;RADAR FILMS;LONG METRAGE;75009;27/09/2016;27/09/2016;48.87927, 2.337952
LES EX;MAURICE BARTHELEMY;PLACEÿ DAUPHINE;RADAR FILMS;LONG METRAGE;75001;05/10/2016;05/10/2016;48.856822, 2.342303
LES EX;MAURICE BARTHELEMY;RUEÿ FRANCOIS 1ER;RADAR FILMS;LONG METRAGE;75008;06/10/2016;06/10/2016;48.867743, 2.305237
LES EX;MAURICE BARTHELEMY;52ÿ RUEÿ DES DAMES;RADAR FILMS;LONG METRAGE;75017;24/08/2016;25/08/2016;48.883883, 2.321506
LES EX;MAURICE BARTHELEMY;RUEÿ DE PUTEAUX;RADAR FILMS;LONG METRAGE;75017;24/08/2016;25/08/2016;48.8832, 2.321832
LES EX;MAURICE BARTHELEMY;4ÿ RUEÿ DE VALOIS;RADAR FILMS;LONG METRAGE;75001;05/09/2016;05/09/2016;48.863111, 2.337787
LES EX;MAURICE BARTHELEMY;42ÿ RUEÿ DES PETITES ECURIES;RADAR FILMS;LONG METRAGE;75010;06/09/2016;08/09/2016;48.873921, 2.350107
LES EX;MAURICE BARTHELEMY;27ÿ RUEÿ DU BUISSON SAINT LOUIS;RADAR FILMS;LONG METRAGE;75010;21/09/2016;21/09/2016;48.873221, 2.374604
LES EX;MAURICE BARTHELEMY;PARCÿ DES BUTTES CHAUMONT;RADAR FILMS;LONG METRAGE;75019;22/09/2016;22/09/2016;48.879186, 2.387537
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;RUEÿ MICHELET;WHY NOT PRODUCTIONS;LONG METRAGE;75006;10/10/2016;10/10/2016;48.84245, 2.33604
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;2ÿ RUEÿ ROYALE (HOTEL DE LA MARINE);WHY NOT PRODUCTIONS;LONG METRAGE;75008;17/10/2016;17/10/2016;
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;7ÿ RUEÿ DE L'ECHELLE/HOTEL NORMANDIE;WHY NOT PRODUCTIONS;LONG METRAGE;75001;19/10/2016;19/10/2016;48.864024, 2.334199
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;118ÿ RUEÿ MOUFFETARD;WHY NOT PRODUCTIONS;LONG METRAGE;75005;05/10/2016;05/10/2016;48.840321, 2.349697
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;PASSAGEÿ DES PANORAMAS;WHY NOT PRODUCTIONS;LONG METRAGE;75002;05/09/2016;05/09/2016;48.87102, 2.341647
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;1ÿ RUEÿ ROBERT ESNAULT PELTERIE;WHY NOT PRODUCTIONS;LONG METRAGE;75007;14/10/2016;14/10/2016;48.862338, 2.315236
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;60ÿ RUEÿ DES FRANCS BOURGEOIS;WHY NOT PRODUCTIONS;LONG METRAGE;75003;18/10/2016;18/10/2016;48.859968, 2.357262
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;1ÿ RUEÿ DES DARDANELLES;WHY NOT PRODUCTIONS;LONG METRAGE;75017;06/09/2016;06/09/2016;48.881776, 2.28504
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;RUEÿ JEAN CALVIN;WHY NOT PRODUCTIONS;LONG METRAGE;75005;05/10/2016;05/10/2016;48.841648, 2.348945
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;PASSAGEÿ RUE MOUFFETARD;WHY NOT PRODUCTIONS;LONG METRAGE;75005;05/10/2016;05/10/2016;48.842184, 2.349646
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;3ÿ QUAIÿ AUX FLEURS;WHY NOT PRODUCTIONS;LONG METRAGE;75004;06/10/2016;06/10/2016;48.853182, 2.35199
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;1ÿ RUEÿ DES DARDANELLES;WHY NOT PRODUCTIONS;LONG METRAGE;75017;05/09/2016;05/09/2016;48.881776, 2.28504
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;RUEÿ LHOMOND;WHY NOT PRODUCTIONS;LONG METRAGE;75005;05/10/2016;05/10/2016;48.842499, 2.347329
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;42ÿ RUEÿ DU CHERCHE MIDI;WHY NOT PRODUCTIONS;LONG METRAGE;75006;07/10/2016;07/10/2016;48.849568, 2.326334
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;39ÿ BOULEVARDÿ MAGENTA;WHY NOT PRODUCTIONS;LONG METRAGE;75010;12/09/2016;12/09/2016;48.872477, 2.359217
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;47ÿ RUEÿ DE REUILLY;WHY NOT PRODUCTIONS;LONG METRAGE;75012;18/10/2016;18/10/2016;48.846199, 2.38805
LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;EGLISEÿ SAINT GERMAIN DE L'AUXERROIS;WHY NOT PRODUCTIONS;LONG METRAGE;75001;19/10/2016;19/10/2016;48.858339, 2.344498
LES FILLES DE REIMS;JULIEN HALLARD;TERRAIN*ÿ Nø1/30 RUE LOUIS LUMIERE;LES FILMS VELVET;LONG METRAGE;75020;24/08/2016;24/08/2016;48.859198, 2.411644
LES FILLES DE REIMS;JULIEN HALLARD;TERRAIN*ÿ Nø1/30 RUE LOUIS LUMIERE;LES FILMS VELVET;LONG METRAGE;75020;16/08/2016;18/08/2016;48.859198, 2.411644
LES FILLES DE REIMS;JULIEN HALLARD;72ÿ RUEÿ LOUIS LUMIERE;LES FILMS VELVET;LONG METRAGE;75020;27/07/2016;29/07/2016;48.862341, 2.41113
LES FILLES DE REIMS;JULIEN HALLARD;16ÿ AVENUEÿ VICTOR HUGO;LES FILMS VELVET;LONG METRAGE;75016;27/10/2016;27/10/2016;48.872476, 2.291848
LES FILLES DE REIMS;JULIEN HALLARD;TERRAIN*ÿ Nø1/30 RUE LOUIS LUMIERE;LES FILMS VELVET;LONG METRAGE;75020;26/08/2016;26/08/2016;48.859198, 2.411644
LES FILLES DE REIMS;JULIEN HALLARD;5ÿ RUEÿ MARBEUF;LES FILMS VELVET;LONG METRAGE;75008;05/09/2016;05/09/2016;48.867494, 2.30209
LES FILLES DE REIMS;JULIEN HALLARD;TERRAIN*ÿ Nø1/30 RUE LOUIS LUMIERE;LES FILMS VELVET;LONG METRAGE;75020;22/08/2016;22/08/2016;48.859198, 2.411644
LES FILLES DE REIMS;JULIEN HALLARD;225ÿ RUEÿ DE L'UNIVERSIT2;LES FILMS VELVET;LONG METRAGE;75007;05/09/2016;05/09/2016;48.859628, 2.296288
LES FILLES DE REIMS;JULIEN HALLARD;72ÿ RUEÿ LOUIS LUMIERE;LES FILMS VELVET;LONG METRAGE;75020;13/07/2016;13/07/2016;48.862341, 2.41113
LES FILLES DE REIMS;JULIEN HALLARD;TERRAIN*ÿ Nø1/30 RUE LOUIS LUMIERE;LES FILMS VELVET;LONG METRAGE;75020;29/08/2016;31/08/2016;48.859198, 2.411644
LES FILLES DE REIMS;JULIEN HALLARD;72ÿ RUEÿ LOUIS LUMIERE;LES FILMS VELVET;LONG METRAGE;75020;11/07/2016;11/07/2016;48.862341, 2.41113
LES FILLES DE REIMS;JULIEN HALLARD;16ÿ RUEÿ CLAUDE BERNARD;LES FILMS VELVET;LONG METRAGE;75005;29/10/2016;29/10/2016;48.839317, 2.348786
LES HOMMES DE L'OMBRE;FRED GARSON;SQUAREÿ DE LA PLACE DAUPHINE;MACONDO;SERIE TELEVISEE;75001;04/04/2016;04/04/2016;48.856822, 2.342303
LES HOMMES DE L'OMBRE;FRED GARSON;PLACEÿ DU PONT NEUF;MACONDO;SERIE TELEVISEE;75001;04/04/2016;04/04/2016;48.857039, 2.341573
LES HOMMES DE L'OMBRE;FRED GARSON;127ÿ RUEÿ DE GRENELLE;MACONDO;SERIE TELEVISEE;75007;30/01/2016;30/01/2016;48.857803, 2.315867
LES HOMMES DE L'OMBRE;FRED GARSON;PONTÿ MIRABEAU (SOUS LE PONT);MACONDO;SERIE TELEVISEE;75015;05/02/2016;05/02/2016;48.845727, 2.277318
LES HOMMES DE L'OMBRE;FRED GARSON;45ÿ RUEÿ DU CARDINAL LEMOINE;MACONDO;SERIE TELEVISEE;75005;16/02/2016;19/02/2016;48.847118, 2.35259
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ DES FOSSES SAINT BERNARD;MACONDO;SERIE TELEVISEE;75005;21/03/2016;21/03/2016;48.848455, 2.354589
LES HOMMES DE L'OMBRE;FRED GARSON;144ÿ RUEÿ MOUFFETARD;MACONDO;SERIE TELEVISEE;75005;21/03/2016;21/03/2016;48.839247, 2.349878
LES HOMMES DE L'OMBRE;FRED GARSON;116ÿ AVENUEÿ DU PRESIDENT KENNEDY;MACONDO;SERIE TELEVISEE;75016;28/03/2016;28/03/2016;48.85214, 2.279515
LES HOMMES DE L'OMBRE;FRED GARSON;PONTÿ DE LA CONCORDE;MACONDO;SERIE TELEVISEE;75008;30/03/2016;30/03/2016;48.867065, 2.321877
LES HOMMES DE L'OMBRE;FRED GARSON;PASSERELLE*ÿ LEOPOLD SEDAR SENGHOR;MACONDO;SERIE TELEVISEE;75007;30/03/2016;30/03/2016;
LES HOMMES DE L'OMBRE;FRED GARSON;17ÿ PLACEÿ DAUPHINE (LE BAR DU CAVEAU);MACONDO;SERIE TELEVISEE;75001;04/04/2016;04/04/2016;48.856454, 2.342146
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ D'ALSACE;MACONDO;SERIE TELEVISEE;75010;05/04/2016;05/04/2016;48.878292, 2.358371
LES HOMMES DE L'OMBRE;FRED GARSON;AVENUEÿ TRUDAINE;MACONDO;SERIE TELEVISEE;75009;05/04/2016;05/04/2016;48.881143, 2.343211
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ BOSSUET;MACONDO;SERIE TELEVISEE;75010;05/04/2016;05/04/2016;48.878665, 2.352375
LES HOMMES DE L'OMBRE;FRED GARSON;PASSERELLE*ÿ DE LA MOSELLE;MACONDO;SERIE TELEVISEE;75019;12/04/2016;12/04/2016;48.875537, 2.391546
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ OLIVIER MESSIAEN;MACONDO;SERIE TELEVISEE;75013;15/04/2016;15/04/2016;48.830213, 2.378561
LES HOMMES DE L'OMBRE;FRED GARSON;QUAIÿ FRANCOIS MAURIAC;MACONDO;SERIE TELEVISEE;75013;15/04/2016;15/04/2016;48.833143, 2.378503
LES HOMMES DE L'OMBRE;FRED GARSON;PASSERELLE*ÿ SIMONE DE BEAUVOIR;MACONDO;SERIE TELEVISEE;75013;15/04/2016;15/04/2016;48.823843, 2.363881
LES HOMMES DE L'OMBRE;FRED GARSON;74ÿ BOULEVARDÿ DE PORT ROYAL;MACONDO;SERIE TELEVISEE;75005;15/04/2016;15/04/2016;48.838098, 2.344244
LES HOMMES DE L'OMBRE;FRED GARSON;PLACEÿ DES INVALIDES ET ESPLANADE;MACONDO;SERIE TELEVISEE;75007;29/01/2016;29/01/2016;48.863325, 2.314891
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ DE CONSTANTINE;MACONDO;SERIE TELEVISEE;75007;29/01/2016;29/01/2016;48.859541, 2.314927
LES HOMMES DE L'OMBRE;FRED GARSON;AVENUEÿ DU PRESIDENT WILSON;MACONDO;SERIE TELEVISEE;75016;13/02/2016;13/02/2016;48.864614, 2.29457
LES HOMMES DE L'OMBRE;FRED GARSON;96ÿ RUEÿ MONGE/ANGLE RUE DAUBENTON;MACONDO;SERIE TELEVISEE;75005;19/02/2016;19/02/2016;48.84098, 2.35253
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ DE L'UNIVERSITE/AV DU MARECHAL GALLIENI;MACONDO;SERIE TELEVISEE;75007;22/02/2016;22/02/2016;48.860861, 2.315207
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ BAZEILLES;MACONDO;SERIE TELEVISEE;75005;21/03/2016;21/03/2016;48.839143, 2.350408
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ CENSIER;MACONDO;SERIE TELEVISEE;75005;21/03/2016;21/03/2016;48.840618, 2.353413
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ MOUFFETARD;MACONDO;SERIE TELEVISEE;75005;21/03/2016;21/03/2016;48.842184, 2.349646
LES HOMMES DE L'OMBRE;FRED GARSON;PASSERELLE*ÿ LEOPOLD SEDAR SENGHOR;MACONDO;SERIE TELEVISEE;75007;22/03/2016;22/03/2016;
LES HOMMES DE L'OMBRE;FRED GARSON;244ÿ RUEÿ DE RIVOLI;MACONDO;SERIE TELEVISEE;75001;31/03/2016;31/03/2016;48.866055, 2.325289
LES HOMMES DE L'OMBRE;FRED GARSON;QUAIÿ DE L'HORLOGE;MACONDO;SERIE TELEVISEE;75001;04/04/2016;04/04/2016;48.85694, 2.342827
LES HOMMES DE L'OMBRE;FRED GARSON;23/31ÿ RUEÿ PIERRE SEMARD;MACONDO;SERIE TELEVISEE;75009;05/04/2016;05/04/2016;48.879105, 2.348291
LES HOMMES DE L'OMBRE;FRED GARSON;PASSERELLE*ÿ DE LA MOSELLE;MACONDO;SERIE TELEVISEE;75019;11/04/2016;11/04/2016;48.875537, 2.391546
LES HOMMES DE L'OMBRE;FRED GARSON;BERGES*ÿ DU QUAI DE LA LOIRE;MACONDO;SERIE TELEVISEE;75019;12/04/2016;12/04/2016;48.885571, 2.375345
LES HOMMES DE L'OMBRE;FRED GARSON;CARREFOURÿ RUE THOMAS MANN;MACONDO;SERIE TELEVISEE;75013;15/04/2016;15/04/2016;48.829966, 2.379982
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ MARIE ANDREE LAGROUA WEILL HALLE;MACONDO;SERIE TELEVISEE;75013;15/04/2016;15/04/2016;48.828462, 2.380229
LES HOMMES DE L'OMBRE;FRED GARSON;1ÿ PLACEÿ DU PALAIS ROYAL;MACONDO;SERIE TELEVISEE;75001;26/01/2016;26/01/2016;48.862728, 2.336185
LES HOMMES DE L'OMBRE;FRED GARSON;127ÿ RUEÿ DE GRENELLE;MACONDO;SERIE TELEVISEE;75007;29/01/2016;29/01/2016;48.857803, 2.315867
LES HOMMES DE L'OMBRE;FRED GARSON;PLACEÿ ANDRE MALRAUX;MACONDO;SERIE TELEVISEE;75001;09/02/2016;09/02/2016;48.863947, 2.334907
LES HOMMES DE L'OMBRE;FRED GARSON;104ÿ BOULEVARDÿ MALESHERBES;MACONDO;SERIE TELEVISEE;75017;09/02/2016;12/02/2016;48.881759, 2.311725
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ PASCAL;MACONDO;SERIE TELEVISEE;75005;21/03/2016;21/03/2016;48.838084, 2.349355
LES HOMMES DE L'OMBRE;FRED GARSON;110ÿ RUEÿ DE GRENELLE (MINISTERE DE L'EDUCATION);MACONDO;SERIE TELEVISEE;75007;22/03/2016;24/03/2016;48.856634, 2.320797
LES HOMMES DE L'OMBRE;FRED GARSON;AVENUEÿ GABRIEL;MACONDO;SERIE TELEVISEE;75008;24/03/2016;24/03/2016;48.868391, 2.316734
LES HOMMES DE L'OMBRE;FRED GARSON;SQUAREÿ JEAN PERRIN;MACONDO;SERIE TELEVISEE;75008;24/03/2016;24/03/2016;48.866924, 2.311684
LES HOMMES DE L'OMBRE;FRED GARSON;JARDIN*ÿ DE LA NOUVELLE FRANCE;MACONDO;SERIE TELEVISEE;75008;24/03/2016;24/03/2016;48.870546, 2.324954
LES HOMMES DE L'OMBRE;FRED GARSON;JARDIN*ÿ DES CHAMPS ELYSEES;MACONDO;SERIE TELEVISEE;75008;08/04/2016;08/04/2016;48.864203, 2.314419
LES HOMMES DE L'OMBRE;FRED GARSON;37BISÿ QUAIÿ DE LA SEINE;MACONDO;SERIE TELEVISEE;75019;11/04/2016;11/04/2016;48.886088, 2.373251
LES HOMMES DE L'OMBRE;FRED GARSON;37 BISÿ QUAIÿ DE LA SEINE;MACONDO;SERIE TELEVISEE;75019;12/04/2016;12/04/2016;48.886088, 2.373251
LES HOMMES DE L'OMBRE;FRED GARSON;4ÿ RUEÿ OLIVIER MESSIAEN;MACONDO;SERIE TELEVISEE;75013;13/04/2016;14/04/2016;48.829934, 2.379074
LES HOMMES DE L'OMBRE;FRED GARSON;6ÿ BOULEVARDÿ JEAN JAURES;MACONDO;SERIE TELEVISEE;75019;12/04/2016;12/04/2016;48.882643, 2.370477
LES HOMMES DE L'OMBRE;FRED GARSON;PARVISÿ DE L'EGLISE SAINT VINCENT DE PAUL;MACONDO;SERIE TELEVISEE;75010;05/04/2016;05/04/2016;48.88078, 2.352358
LES HOMMES DE L'OMBRE;FRED GARSON;PLACEÿ DE LA BATAILLE DE STALINGRAD;MACONDO;SERIE TELEVISEE;75019;12/04/2016;12/04/2016;48.883612, 2.369581
LES HOMMES DE L'OMBRE;FRED GARSON;JARDIN*ÿ DE LA NOUVELLE FRANCE;MACONDO;SERIE TELEVISEE;75008;08/04/2016;08/04/2016;48.870546, 2.324954
LES HOMMES DE L'OMBRE;FRED GARSON;BOULEVARDÿ DE STRASBOURG;MACONDO;SERIE TELEVISEE;75010;05/04/2016;05/04/2016;48.872684, 2.355912
LES HOMMES DE L'OMBRE;FRED GARSON;110ÿ RUEÿ DE GRENELLE;MACONDO;SERIE TELEVISEE;75007;08/04/2016;08/04/2016;48.856634, 2.320797
LES HOMMES DE L'OMBRE;FRED GARSON;SQUAREÿ JEAN PERRIN;MACONDO;SERIE TELEVISEE;75008;08/04/2016;08/04/2016;48.866924, 2.311684
LES HOMMES DE L'OMBRE;FRED GARSON;AVENUEÿ GABRIEL;MACONDO;SERIE TELEVISEE;75008;08/04/2016;08/04/2016;48.868391, 2.316734
LES HOMMES DE L'OMBRE;FRED GARSON;16ÿ BOULEVARDÿ HAUSSMANN;MACONDO;SERIE TELEVISEE;75009;26/01/2016;26/01/2016;48.872619, 2.336653
LES HOMMES DE L'OMBRE;FRED GARSON;41ÿ RUEÿ DE CHAZELLES;MACONDO;SERIE TELEVISEE;75017;09/02/2016;09/02/2016;48.880924, 2.306182
LES HOMMES DE L'OMBRE;FRED GARSON;PONTÿ DE GRENELLE;MACONDO;SERIE TELEVISEE;75015;22/02/2016;22/02/2016;48.851806, 2.285572
LES HOMMES DE L'OMBRE;FRED GARSON;21ÿ RUEÿ DE TANGER;MACONDO;SERIE TELEVISEE;75019;03/02/2016;04/02/2016;48.885891, 2.368397
LES HOMMES DE L'OMBRE;FRED GARSON;41ÿ RUEÿ DE CHAZELLES;MACONDO;SERIE TELEVISEE;75017;12/02/2016;12/02/2016;48.880924, 2.306182
LES HOMMES DE L'OMBRE;FRED GARSON;2ÿ RUEÿ VIVIENNE;MACONDO;SERIE TELEVISEE;75002;22/02/2016;22/02/2016;48.866495, 2.33884
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ EDOUARD QUENU;MACONDO;SERIE TELEVISEE;75005;21/03/2016;21/03/2016;48.839259, 2.34948
LES HOMMES DE L'OMBRE;FRED GARSON;32ÿ RUEÿ DE MONCEAU;MACONDO;SERIE TELEVISEE;75008;29/03/2016;29/03/2016;48.877059, 2.309451
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ DE HARLAY;MACONDO;SERIE TELEVISEE;75001;04/04/2016;04/04/2016;48.856701, 2.343164
LES HOMMES DE L'OMBRE;FRED GARSON;PONTÿ NEUF;MACONDO;SERIE TELEVISEE;75001;04/04/2016;04/04/2016;48.860317, 2.344139
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ DU 8 MAI 1945;MACONDO;SERIE TELEVISEE;75010;05/04/2016;05/04/2016;48.876163, 2.357469
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ FENELON;MACONDO;SERIE TELEVISEE;75010;05/04/2016;05/04/2016;48.87872, 2.351316
LES HOMMES DE L'OMBRE;FRED GARSON;RUEÿ DU PROFESSEUR FLORIAN DELBARRE;MACONDO;SERIE TELEVISEE;75015;06/04/2016;06/04/2016;48.839828, 2.271894
LES HOMMES DE L'OMBRE;FRED GARSON;PLACEÿ DE LA BATAILLE DE STALINGRAD;MACONDO;SERIE TELEVISEE;75019;11/04/2016;11/04/2016;48.883612, 2.369581
LES HOMMES DE L'OMBRE;FRED GARSON;BERGES*ÿ DU QUAI DE LA LOIRE;MACONDO;SERIE TELEVISEE;75019;11/04/2016;11/04/2016;48.885571, 2.375345
LES HOMMES DE L'OMBRE;FRED GARSON;8/12ÿ RUEÿ NICOLE REINE LEPAUTE;MACONDO;SERIE TELEVISEE;75013;13/04/2016;13/04/2016;48.826391, 2.380981
LES HOMMES DE L'OMBRE;FRED GARSON;PONTÿ DE BERCY;MACONDO;SERIE TELEVISEE;75012;15/04/2016;15/04/2016;48.832325, 2.383423
LES MEUFS;ELODIE FAURE BOULUE;RUEÿ DE DUNKERQUE;ELODIE FAURE BOULUE;SERIE TELEVISEE;75009;27/06/2016;27/06/2016;48.881745, 2.347275
LES MYSTERES DE L'AMOUR;DAN OCCO;11ÿ RUEÿ CHARDON LAGACHE;JLA PRODUCTIONS;SERIE TELEVISEE;75016;12/02/2016;12/02/2016;48.844977, 2.26667
LES OPTIMISTES;ALEXEØ POPOGREBSKY;7ÿ RUEÿ DE L'ECHELLE;SERVICE PARIS PRODUCTION;SERIE TELEVISEE;75001;23/08/2016;23/08/2016;48.864024, 2.334199
LES OPTIMISTES;ALEXEØ POPOGREBSKY;QUAIÿ D'ORLEANS;SERVICE PARIS PRODUCTION;SERIE TELEVISEE;75001;23/08/2016;23/08/2016;48.856182, 2.342193
LES OPTIMISTES;ALEXEØ POPOGREBSKY;36ÿ BOULEVARDÿ BONNE NOUVELLE/THEATRE DU GYMNASE;SERVICE PARIS PRODUCTION;SERIE TELEVISEE;75002;23/08/2016;23/08/2016;48.870008, 2.350304
LES SPORTS INSOLITES;CEDRIC LEPRETRE;GYMNASEÿ CHOISY MASSENA;BLISS;SERIE TELEVISEE;75013;17/02/2016;17/02/2016;48.825224, 2.360482
LES TETES DE L'EMPLOI;FRANCK MAGNIER;RUEÿ DE LA GRENADE;RECIFILMS;LONG METRAGE;75019;08/04/2016;08/04/2016;48.888656, 2.398584
LES TETES DE L'EMPLOI;FRANCK MAGNIER;74ÿ RUEÿ BOTZARIS;RECIFILMS;LONG METRAGE;75019;29/03/2016;29/03/2016;48.879449, 2.388476
LIANG SHENG;LIU CHUN-CHIEN;RUEÿ DE L'ABBAYE;KANZAMAN FRANCE;SERIE TELEVISEE;75006;11/12/2016;11/12/2016;48.854241, 2.334903
LIANG SHENG;LIU CHUN-CHIEN;AVENUEÿ DE NEW YORK;KANZAMAN FRANCE;SERIE TELEVISEE;75016;14/12/2016;14/12/2016;48.862712, 2.293955
LIANG SHENG;LIU CHUN-CHIEN;PLACEÿ DE VARSOVIE;KANZAMAN FRANCE;SERIE TELEVISEE;75016;14/12/2016;14/12/2016;48.85445, 2.275562
LIANG SHENG;LIU CHUN-CHIEN;RUEÿ DU TRESOR;KANZAMAN FRANCE;SERIE TELEVISEE;75004;13/12/2016;13/12/2016;48.857112, 2.357911
LIANG SHENG;LIU CHUN-CHIEN;RUEÿ MAZARINE;KANZAMAN FRANCE;SERIE TELEVISEE;75006;12/12/2016;12/12/2016;48.854893, 2.337826
LIANG SHENG;LIU CHUN-CHIEN;PONTÿ D'IENA;KANZAMAN FRANCE;SERIE TELEVISEE;75007;14/12/2016;14/12/2016;48.859131, 2.302145
LIANG SHENG;LIU CHUN-CHIEN;PONTÿ D'IENA;KANZAMAN FRANCE;SERIE TELEVISEE;75016;14/12/2016;14/12/2016;48.864589, 2.294048
LIANG SHENG;LIU CHUN-CHIEN;SQUAREÿ LOUISE MICHEL;KANZAMAN FRANCE;SERIE TELEVISEE;75018;15/12/2016;15/12/2016;
LIANG SHENG;LIU CHUN-CHIEN;RUEÿ DE SEINE;KANZAMAN FRANCE;SERIE TELEVISEE;75006;12/12/2016;12/12/2016;48.854758, 2.336785
LIANG SHENG;LIU CHUN-CHIEN;RUEÿ VIEILLE DU TEMPLE;KANZAMAN FRANCE;SERIE TELEVISEE;75003;13/12/2016;13/12/2016;48.860421, 2.36149
LIANG SHENG;LIU CHUN-CHIEN;RUEÿ SAINT MERRI;KANZAMAN FRANCE;SERIE TELEVISEE;75004;13/12/2016;13/12/2016;48.859448, 2.352674
